_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fcc3aafb880e3b8804e2c,2020-11-02 14:37:05,Document Formatting/Editing,IIT Bombay,Work From Home,Immediately, 1000 /month +  Incentives,6 Months,"12 Nov' 20",Internship,"[""HTML"",""CSS"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc3bafb880e3b8804e2d,2020-11-02 14:37:06,Web Development (MERN) Node.js,WedMePlz,Work From Home,Immediately, 5000 /month,4 Months,"16 Nov' 20",Internship,"[""MySQL"",""Python"",""Node.js"",""Express.js"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc3cafb880e3b8804e2e,2020-11-02 14:37:07,Business Development (Sales),Trugo Consultancy Services Private Limited,Work From Home,Immediately, 10000 /month,1 Month,"16 Nov' 20",Internship,"[""Social Media Marketing"",""Google Analytics"",""Digital Marketing"",""Salesforce"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc3dafb880e3b8804e2f,2020-11-02 14:37:08,Content Writing,Hospet.online,Work From Home,Immediately, 7000 /month,2 Months,"16 Nov' 20",Internship,"[""MS-Word"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc3eafb880e3b8804e30,2020-11-02 14:37:09,Content Writing,M Streme,Work From Home,Immediately, 1000 /month,2 Months,"16 Nov' 20",Internship,"[""English Proficiency (Written)"",""Certificate"","" Flexible work hours""]"
5f9fcc3fafb880e3b8804e31,2020-11-02 14:37:10,Logo Design,MedBound,Work From Home,Immediately, 5000 lump sum,2 Weeks,"16 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc40afb880e3b8804e32,2020-11-02 14:37:11,Digital Marketing,Coverage Gifts Trading LLC,Work From Home,Immediately, 3000 /month,2 Months,"16 Nov' 20",Internship,"[""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc41afb880e3b8804e33,2020-11-02 14:37:12,Research,Solve Foundation,Work From Home,Immediately,Unpaid,2 Months,"16 Nov' 20",Internship,"[""Certificate""]"
5f9fcc42afb880e3b8804e34,2020-11-02 14:37:13,Outreach Coordination,Solve Foundation,Delhi,Immediately,Unpaid,2 Weeks,"15 Nov' 20",Internship,"[""Certificate""]"
5f9fcc43afb880e3b8804e35,2020-11-02 14:37:14,YouTube Marketing,Solve Foundation,Work From Home,Immediately,Unpaid,2 Weeks,"15 Nov' 20",Internship,"[""Certificate""]"
5f9fcc44afb880e3b8804e36,2020-11-02 14:37:15,YouTube Marketing,Solve Foundation,Delhi,Immediately,Unpaid,2 Weeks,"15 Nov' 20",Internship,"[""Certificate""]"
5f9fcc44afb880e3b8804e37,2020-11-02 14:37:16,Social Media Marketing,Solve Foundation,Work From Home,Immediately,Unpaid,3 Months,"15 Nov' 20",Internship,"[""Certificate""]"
5f9fcc45afb880e3b8804e38,2020-11-02 14:37:16,Outreach Coordination,Solve Foundation,Work From Home,Immediately,Unpaid,2 Weeks,"15 Nov' 20",Internship,"[""Certificate""]"
5f9fcc46afb880e3b8804e39,2020-11-02 14:37:17,Human Resources (HR),Simplified Europe,Work From Home,Immediately, 4000 /month,1 Month,"15 Nov' 20",Internship,"[""Accounting"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc47afb880e3b8804e3a,2020-11-02 14:37:18,Web Development,Graphic Chef,Work From Home,Immediately, 400 /month,2 Months,"15 Nov' 20",Internship,"[""HTML"",""CSS"",""Bootstrap"",""Django"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fcc47afb880e3b8804e3b,2020-11-02 14:37:19,Backend Development (Advanced NodeJs/ExpressJs),AVLON GmbH,Work From Home,Immediately, 22000-24000 /month,3 Months,"15 Nov' 20",Internship,"[""Node.js"",""REST API"",""ReactJS"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc48afb880e3b8804e3c,2020-11-02 14:37:19,Web Development,Green Canvas,Work From Home,Immediately, 14000 /month,2 Months,"15 Nov' 20",Internship,"[""HTML"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc49afb880e3b8804e3d,2020-11-02 14:37:20,Data Analytics,Simplified Europe,Work From Home,Immediately, 4000 /month,1 Month,"15 Nov' 20",Internship,"[""Python"",""SAS"",""Data Analytics"",""Statistical Modeling"",""STATA"",""R Programming"",""Data Science"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc4aafb880e3b8804e3e,2020-11-02 14:37:21,Data Science,Green Canvas,Work From Home,Immediately, 19500 /month,2 Months,"15 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc4bafb880e3b8804e3f,2020-11-02 14:37:22,Business Research,Simplified Europe,Work From Home,Immediately, 1200 /month,1 Month,"15 Nov' 20",Internship,"[""Java"",""Python"",""Data Analytics"",""Machine Learning"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc4cafb880e3b8804e40,2020-11-02 14:37:23,Web Development,Looxdo,Work From Home,Immediately, 4000-8000 /month,3 Months,"15 Nov' 20",Internship,"[""Adobe Photoshop"",""WordPress"",""Certificate"","" Letter of recommendation""]"
5f9fcc4dafb880e3b8804e41,2020-11-02 14:37:24,Digital Marketing,Looxdo,Work From Home,Immediately, 3000-8000 /month,3 Months,"15 Nov' 20",Internship,"[""Blogging"",""Google Analytics"",""Search Engine Marketing (SEM)"",""Search Engine Optimization (SEO)"",""Facebook Marketing"",""Certificate"","" Letter of recommendation""]"
5f9fcc4eafb880e3b8804e42,2020-11-02 14:37:25,Human Resources (HR),Artify,Work From Home,Immediately, 4000 lump sum,4 Months,"15 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc4eafb880e3b8804e43,2020-11-02 14:37:26,Graphic Design,Coverage Gifts Trading LLC,Work From Home,Immediately, 7000 /month,3 Months,"14 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe After Effects"",""Flexible work hours"","" 5 days a week""]"
5f9fcc50afb880e3b8804e44,2020-11-02 14:37:26,Web Development,Rechord.ai,Work From Home,Immediately, 5000-7000 /month,3 Months,"14 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""Node.js"",""ReactJS"",""Firebase"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc50afb880e3b8804e45,2020-11-02 14:37:28,Web Development,Rechord.ai,Work From Home,Immediately, 5000-7000 /month,3 Months,"14 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc51afb880e3b8804e46,2020-11-02 14:37:28,Operational Accountancy,Lloyd Harrington Australia Proprietary Limited,Work From Home,Immediately, 7000 /month,6 Months,"5 Dec' 20",Internship,"[""Accounting"",""Tally"",""MS-Excel"",""Financial Modeling"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
