_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc356fb43357b9094a421,2020-11-02 13:59:07,Business Development (Sales),Prakshep Private Limited,Bangalore,Immediately, 5000-10000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc356fb43357b9094a422,2020-11-02 13:59:10,Graphic Design,Brih Solutions,Bangalore,Immediately, 10000-15000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
5f9fc357fb43357b9094a423,2020-11-02 13:59:10,Business Development (Sales),Kofluence,Bangalore,Immediately, 10000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Job offer""]"
5f9fc358fb43357b9094a424,2020-11-02 13:59:11,Business Development (Sales),Atri Technocrat,Ahmedabad,Immediately, 5000-10000 /month,6 Months,"4 Nov' 20",Internship,"[""Microsoft PowerApps""]"
5f9fc359fb43357b9094a425,2020-11-02 13:59:12,Business Strategy,Gravity Infra Solutions,Bangalore,Immediately, 30000 lump sum,3 Months,"13 Nov' 20",Internship,"[""MS-Office"",""Event Management"",""Mathematics"",""Report Writing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc35afb43357b9094a426,2020-11-02 13:59:13,Supply Coordination,Anthill Creations,Bangalore,Immediately, 15000 /month,3 Months,"4 Nov' 20",Internship,[]
5f9fc35dfb43357b9094a427,2020-11-02 13:59:16,Project Management,Anthill Creations,Bangalore,Immediately, 15000 /month,3 Months,"4 Nov' 20",Internship,[]
5f9fc35dfb43357b9094a428,2020-11-02 13:59:17,Operations (Fashion Design),Digital Madhyam,Bangalore,Immediately, 5000 /month,3 Months,"4 Nov' 20",Internship,"[""MS-Office"",""Fashion Designing"",""MS-Excel"",""Fashion Styling""]"
5f9fc35efb43357b9094a429,2020-11-02 13:59:17,Fashion Design,RR Lifestyles,Bangalore,Immediately, 6000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""MS-Office"",""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Certificate"","" Job offer""]"
5f9fc35ffb43357b9094a42a,2020-11-02 13:59:18,Merchandise Design,RR Lifestyles,Bangalore,Immediately, 5000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Job offer""]"
5f9fc360fb43357b9094a42b,2020-11-02 13:59:19,Accounts,RR Lifestyles,Bangalore,Immediately, 6000 /month,6 Months,"4 Nov' 20",Internship with job offer,"[""Certificate"","" Job offer""]"
5f9fc361fb43357b9094a42c,2020-11-02 13:59:20,Business Development (Sales),CoLLearn Education,Bangalore,Immediately, 10000 /month,3 Months,"4 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fc362fb43357b9094a42d,2020-11-02 13:59:21,Data Annotation,Xsaras,Bangalore,Immediately, 9000 /month,3 Months,"4 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc362fb43357b9094a42e,2020-11-02 13:59:22,Business Development (Sales),ExoTalent,Bangalore,Immediately, 2000 /month +  Incentives,3 Months,"4 Nov' 20",Internship with job offer,"[""Certificate"","" Informal dress code"","" 5 days a week"","" Job offer""]"
5f9fc364fb43357b9094a42f,2020-11-02 13:59:22,Mobile App Development,Indigo Solutions,Bangalore,Immediately, 15000 /month,3 Months,"4 Nov' 20",Internship,"[""Swift"",""iOS"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc364fb43357b9094a430,2020-11-02 13:59:24,Business Development (Sales),ZISPL,Bangalore,Immediately, 18000 /month,6 Months,"4 Nov' 20",Internship,[]
