_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc4a35ae1fc3c5cd0cf16,2020-11-02 14:04:42,Finance,Eight Capital Management,Mumbai,Immediately, 10000-20000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
5f9fc4a55ae1fc3c5cd0cf17,2020-11-02 14:04:44,Investor Relations,Eight Capital Management,Mumbai,Immediately, 10000-20000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
5f9fc4a75ae1fc3c5cd0cf18,2020-11-02 14:04:45,Web Development,Just Get It,Mumbai,Immediately, 20000 /month,2 Months,"14 Nov' 20",Internship with job offer,"[""Django"",""Flutter"",""REST API"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc4a75ae1fc3c5cd0cf19,2020-11-02 14:04:47,Web Development,RABS Net Solutions,Mumbai,Immediately, 10000 /month,6 Months,"14 Nov' 20",Internship,"[""PHP"",""HTML"",""CSS"",""WordPress"",""CMS"",""Certificate""]"
5f9fc4a85ae1fc3c5cd0cf1a,2020-11-02 14:04:47,Social Media Marketing,Fincomienzo Solutions Private Limited,Delhi,Immediately, 2000 /month +  Incentives,4 Months,"14 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc4aa5ae1fc3c5cd0cf1b,2020-11-02 14:04:48,Digital Marketing,Hospitality Minds,Mumbai,Immediately, 5000-7000 /month,6 Months,"14 Nov' 20",Internship,"[""Search Engine Marketing (SEM)"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc4ab5ae1fc3c5cd0cf1c,2020-11-02 14:04:50,Customer Service,Mutterfly,Bangalore,Immediately, 7000-10000 /month,2 Months,"14 Nov' 20",Internship with job offer,"[""Client Relationship"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Kannada Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Job offer""]"
5f9fc4ac5ae1fc3c5cd0cf1d,2020-11-02 14:04:51,Digital Marketing,Oscorp Global Agency,Mumbai,Immediately, 8000 /month,3 Months,"14 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
5f9fc4ad5ae1fc3c5cd0cf1e,2020-11-02 14:04:52,Front End Development,Safari Kid International Pre-School,Mumbai,Immediately, 2000 /month,3 Months,"14 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""jQuery"",""Python"",""Adobe Illustrator"",""Bootstrap"",""AngularJS"",""User Interface (UI) Development"",""JSON"",""GitHub"",""Git SVN"",""ReactJS"",""Certificate"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc4ae5ae1fc3c5cd0cf1f,2020-11-02 14:04:53,Website And Operations Administration,Popup Kids,Mumbai,Immediately, 10000-20000 /month,2 Months,"14 Nov' 20",Internship,"[""Flexible work hours"","" 5 days a week""]"
